"x [mm]" "px [rad]" "y [mm]" "py [rad]" "z [mm]" "Ek [MeV]" "t [ns]"
2.2625994449983704 -0.008511500576242522 3.9936328114002335 -0.013383433043443829 0.0 200.00022123967233 -1.153262248237452e-05
-1.9030105495341756 -0.04374534719643309 -1.150166645402673 -0.02326076490686192 0.0 200.0002202826991 4.315028579842718e-05
2.145679645231708 -0.014542278107290637 1.7144204017148663 -0.05605582746738837 0.0 200.00022176405128 -1.5168048652072122e-05
-2.2975317703582943 0.010326920329020411 -0.012404260498023 0.028333696857693706 0.0 200.00022124444988 -4.959119118502629e-07
0.6271430942275278 -0.034296335827007175 1.298833168003381 -0.008137018421399888 0.0 200.00021993925264 8.868345397012466e-06
-2.768494216557095 0.01499836888031871 0.820578605840669 0.0015092763266158094 0.0 200.0002192861181 2.0343389613316685e-05
0.6805968181189315 0.01179313294050727 -2.895293966354301 -0.05166515852780845 0.0 200.00021990602113 -7.13272037371345e-05
-0.1270725754015416 -0.044779923381310954 5.449662312827991 -0.029964792281955595 0.0 200.00022124818162 5.2118602770630926e-05
-1.8660661150226523 -0.049174046273548815 0.7324760677647536 -0.010753666472741917 0.0 200.0002202012207 -9.228707726200222e-06
-2.8220879765496227 0.025931210512583742 -3.753584453949564 0.04459383076916398 0.0 200.00021980039975 -1.893109970903409e-05
-2.521891310313709 0.010808940033075825 -1.1720029574116628 -0.053799515816290285 0.0 200.00022112908812 2.5757378384176935e-05
0.6087225057706146 0.02435854375427677 2.6567101261535258 -0.043987895029142764 0.0 200.0002207984014 -9.77505703136927e-06
-5.699679501541511 0.004288137586460777 -2.25162423520787 0.011261335997358842 0.0 200.00022300724785 4.8066457917703495e-05
-3.0575497570110475 0.0037522497185109973 -1.915191539631233 -0.06373049840122803 0.0 200.00022116870323 -4.114343146793008e-06
-3.1020919859693925 0.00818968277684946 9.011999164602283 -0.017259882464532725 0.0 200.00021945996772 -1.4762952410317594e-05
-2.858401848335135 0.009559368492474058 -0.9107528982210978 -0.029532436692099238 0.0 200.00022106843087 2.5980821431286003e-05
-2.6334083548696 -0.035270844012655254 -0.2574319543985431 -0.012024238097548705 0.0 200.00022128218436 -2.717369447154657e-06
-2.880997693119104 -0.029347141052107388 0.3786388429841699 0.013914058099617242 0.0 200.0002209375981 -2.4748906956698204e-05
3.469135241728955 0.008504324558183214 -2.698154748041619 0.014065657459685979 0.0 200.00022334818334 1.0717089441092886e-05
1.5422998372764871 -0.0015300388516371333 7.241505301138294 0.006098047435696029 0.0 200.00021995541846 -1.6365389068423783e-05
1.4446864476055898 0.07342164595687686 -0.5965014960136922 -0.01533089880770078 0.0 200.0002201654536 -3.037381548532348e-05
7.528274558958927 -0.0163903682350241 -0.8272421408377094 -0.06135051626364929 0.0 200.0002202597645 -8.717467730075245e-06
-5.71991428159148 -0.026881607909065016 -3.270999237774588 0.04010965057440541 0.0 200.00022162340687 3.568927797613051e-05
-2.5374922215664357 -0.01291841919976992 -3.3862753866426143 -0.027650837218442824 0.0 200.00021805902125 2.7277680963743117e-05
-4.977999428861523 0.0066765940243597045 -1.819493803062136 -0.0013992993423632533 0.0 200.0002206666699 -3.256941337827168e-05
-3.619317457962708 -0.0022745841075693645 -4.269763665890277 0.082035070239877 0.0 200.0002204808622 -2.082527334965072e-05
3.3487859662874286 -0.0010229086770195124 0.2560983549335017 0.011636833778408247 0.0 200.0002207975541 3.466953137845025e-05
1.142917750364537 -0.04773131033060028 1.9120470734817092 -0.04969911045581955 0.0 200.0002225343203 -3.728824781865936e-05
-2.94490312804922 -0.05994783023135657 -4.522859275648379 -0.04060808481511751 0.0 200.00022126129085 -2.0872813556129585e-05
-1.6404111893226627 0.05299553078966614 -3.447239819791664 0.008635746360216507 0.0 200.0002200297805 -7.039409718894437e-06
5.53026377643472 -0.02699141720726177 2.924216414956352 0.007379048297262195 0.0 200.00022265974434 2.9622397657686367e-05
7.794609913493964 0.012276710560821257 -2.84224638301391 -0.06815788021136138 0.0 200.00022113579524 3.873380821747449e-05
4.209458639958582 -0.005517699648434525 1.92573988286372 -0.00794387343835166 0.0 200.00022093817094 -6.4161614687517215e-06
-0.7022297043961157 0.046169424466010765 3.975528534575928 -0.0073438346496492776 0.0 200.00022056048 -1.2163556286895973e-05
-3.546663428314974 -0.019242899680843552 8.4182799267786 0.03597425598083145 0.0 200.00022117138153 5.183876625301084e-06
-3.1001909647843484 0.039456716520062045 0.8802365253668479 -0.02062492238308805 0.0 200.00022108544235 -7.476174046700558e-05
4.433917551283266 -0.001334198893094051 2.5051483592167063 0.06119460106305647 0.0 200.00021904755204 6.168645454776241e-06
2.398147339442685 0.018768712445670722 -0.6465635053545586 0.010783344194421797 0.0 200.00022165847065 2.7283812001242545e-07
-1.4926877408759256 0.02333850865085515 6.018818225992295 0.0011578966949488954 0.0 200.00022065093185 1.8653637792928997e-05
2.650058522688348 0.03446740759315064 3.678618124332511 -0.003966524221603402 0.0 200.0002203161277 -6.172146507140287e-05
3.7493099568755697 -0.014289736124873428 -2.5820692623144303 -0.016867680324606376 0.0 200.00022156617118 -6.8605477839380255e-06
1.2907393363929678 0.01335625600794879 10.020099617317342 0.016573343531000723 0.0 200.00021983643285 -6.942496893821889e-06
-1.1571589422355837 -0.006595688957258277 -1.247471820687642 -0.014296691351215985 0.0 200.00022086046621 -2.941413128393014e-05
5.10004166814925 0.007269087777019716 -1.372744368011039 -0.02872122014650157 0.0 200.00022039510796 -4.446045121139164e-05
0.3634481459125098 -0.01152455572853417 5.462769587912767 0.003530355796363762 0.0 200.00021958851747 -5.509814080388048e-05
-1.9905052622240624 0.012294507052226818 -2.9458761590080096 -0.0040263305603987975 0.0 200.00022143523853 7.078554996369037e-06
-4.230165014858804 -0.011638824159170004 4.957178174871363 0.02059430127298577 0.0 200.00022072060992 -7.091690178771317e-06
1.2340230278161382 0.050826517367374036 4.033496716583005 0.005602674027882482 0.0 200.00022106087857 -1.7750819656287946e-06
2.2608278542621125 -0.011244601159369151 0.3864251984066743 0.014175059400624003 0.0 200.0002215185249 -1.4350543811128773e-05
3.0197198481348817 0.041383861640932766 -0.8305722170047558 0.02495746843022765 0.0 200.0002226091556 -2.858130024930648e-06
-3.4026274737605355 -0.009295913479405879 3.2769802392403755 -0.03701799137417272 0.0 200.00022098069064 3.2537797219870546e-05
1.975826372202098 -0.07059733975280391 -5.106008252835308 0.008716147747452632 0.0 200.00022165059502 1.0029499632103816e-05
-0.7421255373247717 -0.04009446637803749 -1.4793002064772762 -0.0020548626206324115 0.0 200.00021999298258 -1.1722689879190269e-05
3.068193682800885 0.002992976625654285 4.154785359667905 0.013778800026334836 0.0 200.00022032806376 -1.4172233144664626e-05
0.0770487972903978 0.011479166167128801 -3.5499441684187705 -0.06098977655983399 0.0 200.00021893103624 -1.7256927843228205e-05
6.400270225398836 0.01198444553036408 3.002544971559394 0.006689946092469853 0.0 200.0002222126646 -2.969320450588732e-05
-4.6808166338825385 0.034169497530471375 -1.3029022950597775 -0.01799734357680584 0.0 200.00022204345626 2.3887709329835263e-05
2.159397036395021 -0.049081031752067426 9.324091874397984 0.06452365146262572 0.0 200.00022375499503 -1.1310857459087454e-06
-1.0874115586457591 -0.054130419247894614 -3.122487482288677 -0.045773068630583814 0.0 200.0002222960495 -1.6845541385862687e-05
1.138966024843434 0.032903851967462046 2.61390713608323 0.006035723459006073 0.0 200.00021969335805 -4.5693021118089744e-05
2.594278520203311 0.06487928842312808 -3.600745460051132 0.007134212023136348 0.0 200.00022102275346 2.9613013987559008e-05
-4.161395636202095 0.020655110983796993 -0.695706263166871 -0.021439796917245204 0.0 200.00022073401485 -2.201978221684702e-05
-4.367659210417797 -0.014144343476922436 0.3331593345684989 -0.024418796976367077 0.0 200.00022043753845 3.231185542177428e-05
1.2725878537801978 -0.011712561273258124 1.6785764642504244 0.00560089314176623 0.0 200.00022005907059 -5.065450352918236e-05
3.068351925240861 0.017875872925898234 -4.089822566782606 0.024689830099404498 0.0 200.0002201398098 -1.598083317065528e-05
1.6694482189869044 -0.0685005732058329 3.460094311110969 0.07618551248690877 0.0 200.0002196096558 1.7835515906082006e-05
0.3432316675706435 -0.03468961092112128 3.2499716483341388 -0.03581183205231179 0.0 200.00022091203923 5.549753507883341e-05
2.5187300252239915 0.021904630776034894 -1.8282269416885928 0.00030479413270863157 0.0 200.00022140581177 -5.7688060694856734e-05
-2.541732289669006 0.05157832427263994 5.465725025143147 0.01367347490165002 0.0 200.00022199142998 -4.698418339998519e-07
-2.20579988062763 -0.04766712925747183 2.327296349739085 0.0012229137666970756 0.0 200.00022136293 -1.4271455121954597e-05
-2.378594295078212 -0.0335558879825396 -0.0809601865793807 0.02190135126374709 0.0 200.00022108424943 -3.2159501942488064e-06
-6.084116335245843 0.0006162044316997094 0.7044880889208973 -0.01516702113362987 0.0 200.00022128044378 -2.9064919138726245e-05
1.2008266721941996 -0.009647064192846807 5.89246149814018 -0.0017492186250122157 0.0 200.0002209865184 -5.162175740067882e-05
-4.899144359801604 -0.040826823048055266 -1.7147966290999015 0.018610054848315002 0.0 200.000221230337 1.5080850582134824e-05
-1.740261675624739 -0.0012691071306486865 -1.390210561460525 -0.04135708355130805 0.0 200.00022100580148 -2.3965980912150905e-05
2.9519451495125577 -0.027324851930257858 -4.317290184195104 -0.02614912751843915 0.0 200.000219844279 2.35862927164916e-06
1.3969036127122498 0.023920548234212514 2.730117122892892 0.042940283043326595 0.0 200.00022061999047 -1.8173457438375165e-06
-3.0950904573917413 -0.0008131070838123496 -1.33289391311054 0.0151343032746072 0.0 200.00022093524944 -5.338652102047043e-05
1.75159285605133 -0.02000321027323144 -2.1218697046143937 0.03075981219857632 0.0 200.00022302567095 1.4811641627070532e-05
2.196399809108525 0.0007101175908448827 -5.53257769045722 -0.025951742166184486 0.0 200.0002210754499 -3.5245519336362733e-07
2.7554902009229045 0.009956895544901501 1.9446604683308053 -0.020290758077241636 0.0 200.00022357991978 1.0436626696870716e-05
-4.509783944107909 0.030294368692847226 1.677097846757984 0.009889912867603837 0.0 200.00022098368257 9.677146546609185e-07
-0.169652539719648 -0.009904826265854753 -2.852852841191801 -0.025808772922257934 0.0 200.00022141468204 1.487640224550785e-05
-0.7880930635130728 0.06493996808559659 1.216437968814582 0.029638710619899738 0.0 200.0002208439681 1.2851986363985702e-05
-2.485961075159275 0.000984187833576183 1.7734436808239862 -0.0227831839269817 0.0 200.00021975736254 -8.167520093198965e-05
1.144599136282203 -0.013278002950215244 4.451889348134657 -0.0313764535873438 0.0 200.0002206031903 -5.1955124441638295e-05
1.7607381648448743 0.00525698165855318 -0.0835690561320207 0.035094768136168034 0.0 200.000221174925 6.660395956799743e-07
-0.7479945600605761 0.009382271456192864 3.34449909576744 -0.0034712503440686125 0.0 200.00022204147197 -4.3347236702487184e-05
-3.5571196264991376 -0.02672040485422355 2.0768724133912912 -0.007328173229562927 0.0 200.00021986223518 2.211635279207512e-05
0.731824699244741 -0.05456827681790023 2.825364054142211 0.0015666589569804767 0.0 200.00021997150478 4.194640018723291e-05
-0.1970197199200146 -0.027000368381977995 0.6990815738094833 -0.023175234912426842 0.0 200.00022046796167 2.96115219529015e-05
-0.8919976755941866 0.014354888437498601 2.6364746784409627 -0.019663518997989893 0.0 200.00022086416757 2.9422100020830415e-05
4.677317974136145 -0.046872470625662535 -6.572153158637306 -0.026106558989206483 0.0 200.0002206054969 8.204290914890785e-05
4.808279493800471 0.00581196376341492 2.248132900939095 0.011186069945992186 0.0 200.00022312388953 -2.6934042129881747e-05
1.715703963323062 0.040441486434416814 3.896953315007772 0.029254534674707598 0.0 200.00021947756417 -2.585140159933641e-05
-3.3895632872841026 0.029416948744755044 6.734544957666724 -0.037277920938790204 0.0 200.00022076393998 -1.7504012604459996e-06
-1.1605686770622838 0.038826793699598725 0.5025422576497798 -0.03951774910058587 0.0 200.00022129466984 4.19006233885314e-05
-0.1484655173697453 -0.007892383728028573 -7.696051456668477 -0.008445682637771682 0.0 200.00022272646507 1.152590912023514e-05
-5.239320935044818 -0.04193665110055733 0.8505586735746216 0.009386356299130526 0.0 200.00022011210234 -9.865550765697195e-06
3.311911039991672 -0.016148436931485807 -5.531442765855149 -0.02412118531090737 0.0 200.00022253024562 1.15691544902916e-05
-1.5825985778983949 0.007856586592139331 -9.0767284510366 -0.0023191591967659164 0.0 200.00022268544188 8.7152585446713e-06
-1.6685312857709715 0.007425265071589926 0.3823305869086253 -0.028806637786034355 0.0 200.0002205983158 4.431441454186991e-05
-1.7399272774938306 -0.024485053737666546 -0.8096881117932325 0.026257747406782127 0.0 200.00021961575305 7.420749480934611e-05
1.2024576283617168 0.025242038362235188 -3.0857976049599944 0.009007054421672836 0.0 200.00022097784287 -1.568813327910449e-05
-0.0402364869320545 0.02422653975179179 -5.16198283102292 0.020968975519967358 0.0 200.00022215822162 -2.0805449844709817e-05
-0.7420369189713231 -0.009347447563410024 -4.569508171468306 0.061244215322223745 0.0 200.0002200852366 -1.2848433126629002e-05
0.4722959722730245 -0.004392592557762227 1.2566490935729877 0.010936168239619244 0.0 200.00022226645814 -1.1434773275486696e-05
3.0850990570034598 0.02204118803504271 -1.424681832964313 -0.012351776990309676 0.0 200.00022071965017 4.3805816426900056e-05
-1.4507505872511717 0.007314380092305836 -0.5881279730963052 -0.024308904265986184 0.0 200.0002215293893 9.142793149397815e-06
0.6526209937244063 -0.010890083629191675 -0.309839573582466 -0.034898536866763835 0.0 200.00022207180567 1.758108361933642e-05
1.3891785343658896 0.006132758681660305 -0.344450379091163 0.006931208398679747 0.0 200.00021900625498 1.7100762280045837e-05
0.1622482110648642 0.05093611160109479 -0.7862861241211417 -0.030458764561076317 0.0 200.00022283060784 5.108952615804317e-06
2.600377000900677 -0.05104188678682059 2.984507754767109 0.006842460770464184 0.0 200.00022117239698 6.797808849417967e-06
-3.34096812140994 -0.033391212819245175 -2.306032186045834 -0.012711349466434435 0.0 200.00022016658724 5.414784548843579e-05
3.439188632799302 -0.015765853004815006 3.5685669147475805 0.033996503149338615 0.0 200.00022121816804 -2.383422795772048e-05
0.6807316865931142 0.03240378124598015 2.230553072331483 0.02294769475694944 0.0 200.00022192980768 3.1158475466932985e-05
-1.3244119022937368 0.009185365947845464 5.841673772501452 0.05080133546798842 0.0 200.00022232343326 1.923159484889317e-05
-4.714924557029802 -0.018244738232527608 -1.376294525058389 0.013235866218680524 0.0 200.0002200964148 1.0463898080663258e-06
2.368199805160072 0.031911338278692865 2.9393579105696115 -0.00472967881068844 0.0 200.0002212767633 0.0001002750268653
4.435521797062144 -0.020060861749261277 -4.161084595727759 -0.009168426482247381 0.0 200.00021965933664 6.6360231603407535e-06
-0.731778920305102 0.01159151430223018 0.2907058167736829 0.002992497097018388 0.0 200.00022108092293 2.134292573069409e-06
-0.935234839606886 -0.0435123491654245 -1.3664345699796507 -0.03139961512713594 0.0 200.00021944206512 -1.9491663540048777e-06
-0.2879292024900949 -0.03187706428990901 -3.0879500499522763 0.018450065483958278 0.0 200.00022143374375 -2.7203887337069355e-05
1.3200445423436813 -0.030016107733396823 1.041617964967021 0.01816094897429455 0.0 200.00022015757628 -1.2688155596362723e-05
3.431310139859185 0.0015942774160730955 2.819305729482986 0.02061180282482369 0.0 200.0002208010762 -2.7801500162647417e-05
5.390755577591269 -0.002720064261743078 2.4121868993022755 0.06540762800221912 0.0 200.0002209883797 2.3137086798109765e-05
-1.1452812207686227 -0.0009472085653198044 -2.181746397448104 -0.033598820528759114 0.0 200.0002201627583 4.992810132720666e-05
1.863268877042719 0.015968961319251677 1.0121314356335926 0.008185027017736988 0.0 200.0002216273622 4.007907562270076e-05
0.2041201764132011 -0.045494079575684805 -4.141952729182782 0.021406521446697184 0.0 200.00022306417185 7.989077847836673e-05
0.553330339469255 -0.005236225874442147 -1.2431121899665587 0.04026559229216568 0.0 200.00022231168944 2.309575150773228e-05
3.33820715786182 0.014032945009883193 1.981333331620798 0.02802824256642888 0.0 200.00022091251464 2.921301225221185e-05
0.9506648091820348 0.0014368425701479595 6.574401476782695 -0.034810209320474794 0.0 200.0002216631914 2.6074788749585385e-05
0.4218440513163888 0.0023799816236595587 0.8939757706030791 0.006607232818417699 0.0 200.00022122806507 4.441562904583544e-05
4.872467429077261 -0.035622785845912525 4.18600124964777 0.04623913686439696 0.0 200.00022075892377 2.4175532169835683e-05
0.5584094696363787 -0.005863501389841471 0.4412213151388054 0.037142027335826756 0.0 200.0002193311532 -1.053648237940587e-06
-0.6798959206998979 0.042506693213858755 -1.746831613834891 0.007267263269872651 0.0 200.00022140057933 1.7446714270275076e-06
-5.422652504487613 0.043343990691439974 5.098676153244185 -0.013843051756822164 0.0 200.00022182967214 2.960300292736588e-05
-2.738953315621393 0.011483539785029995 -1.075864391601112 0.049618833741358254 0.0 200.00022124222238 7.585263903818824e-06
-0.6344140653518009 -0.0039699440188838055 3.80593685889263 0.02345163302495794 0.0 200.00022097688662 5.761401412687449e-05
-1.3845848988510705 0.03016378238462811 -0.8111825794340551 -0.019031312768978615 0.0 200.00022104573245 6.024340191741988e-05
0.9884064623185518 -0.005409201412211758 1.1678454258376296 -0.057554640083388106 0.0 200.00022225534386 7.93725734997474e-06
-3.158018018254288 0.03415779701953051 1.3700480895172225 -0.008413086780792792 0.0 200.00022048561723 -5.4854100655931285e-06
-4.580603457565598 -0.01807680299929332 -3.413074061378368 0.0005528820406507729 0.0 200.00022172938174 -6.362124188479971e-05
2.9485528117207083 0.019738615163152232 6.456285630922984 0.0482420566719883 0.0 200.00021968899432 -3.601860163842531e-05
-2.864975167058493 0.01874068980626702 2.888029980534868 0.03943611026572347 0.0 200.00022152014319 1.6968671895125482e-05
-0.6297658498706883 0.0026098067361995684 -2.89638720908036 -0.013820349165436008 0.0 200.00022169916912 2.37786389585144e-05
3.930835461855076 -0.01238316147088816 1.646066696025019 0.007694881221077388 0.0 200.00022061780086 5.611963121792536e-05
0.5336076023389773 -0.004413732758574771 -2.530993170643291 0.010034851249141797 0.0 200.00022140344825 -2.392242586441533e-05
-3.4180439399116427 0.05281929974797546 -1.5759540631762314 -0.023700793056199466 0.0 200.0002192724761 -4.5744809453540194e-05
-3.159693566262155 -0.033424873096903916 -0.7428882350992052 -0.016719054612460905 0.0 200.00022119487124 7.339013485478453e-05
-1.7572218933642585 0.016411682576982556 -1.0456634932712954 0.01321479025682695 0.0 200.00022063807998 2.3161280838187924e-05
0.9593382823412864 0.008249512827031272 5.726987278342462 -0.023693489294448977 0.0 200.00022173994037 3.30465407470591e-05
1.120686263238802 0.03515178588382373 4.1551298449140255 -0.08456258081100423 0.0 200.00022055524488 -1.863305660764702e-05
-0.4328047857054624 0.0615541211064132 4.623503145049675 -0.010628767988522124 0.0 200.00022146874477 1.5981738256040198e-05
5.205517667898636 0.058555754385958704 -7.380189823006265 -0.04338114465680338 0.0 200.00022265187025 -6.688394386833156e-05
-5.322489813919937 0.01661688386812059 2.7118428892976687 0.012863384211149144 0.0 200.00021942353746 -2.573444114290629e-05
4.334550022465204 -0.017132337914925397 -1.7796131586628985 -0.0025975612947905587 0.0 200.0002216370543 3.057188884277112e-05
2.4850481334454004 -0.016332031509091797 3.951278226111204 0.015931507189060636 0.0 200.00022284519082 3.1371332056344523e-06
-1.6523776076029024 -0.028974036261657135 2.8363740886018483 0.004901585184759935 0.0 200.00022042731675 5.086593679642527e-05
-0.6818040162140602 -0.059580094481862904 -1.0122673511070168 0.004844393224898244 0.0 200.0002205508507 -4.5739850178314586e-05
-1.0507510926631063 -0.04102705797808043 0.4532163853941656 -0.02912370942375618 0.0 200.00022053261299 -1.2698364522423442e-05
-1.6869437999705013 -0.01809068882257447 1.073404356228402 0.01833232816511451 0.0 200.00022066881522 -8.094092193050485e-06
2.573547970736448 -0.015849633803567676 -2.056289131964518 -0.024750326668292622 0.0 200.00021959514842 -2.312246229014055e-06
1.068853514778482 -0.001816167401641187 2.339798464197693 -0.011787621956691904 0.0 200.00022081354612 -2.5295489805220723e-05
-4.3047852052816005 0.01051678904664401 0.0848625776863348 0.034825727940760914 0.0 200.00022018655565 2.4481108018123727e-05
-0.3450855138900771 -0.02502304296732741 -0.4404981989518993 -0.01863329674025716 0.0 200.00022275453307 -4.7126329439014136e-05
3.1986594732193923 -0.026208381959191875 -4.428311114715532 -0.014241283106139008 0.0 200.00022034858634 1.9685783704137192e-05
-1.8699103944856317 -0.029450667449815723 1.0947636950958457 0.014617832317829893 0.0 200.00022161432722 2.62896287842258e-05
3.025133848062751 0.06971304365149866 -8.693774139168909 0.016413407361141746 0.0 200.0002208488787 5.060491173515582e-05
1.3561426243216146 -0.021180622863916827 1.327154401665121 -0.055667404115712624 0.0 200.00022278825622 7.803426849204355e-06
